28,079,018,06,48,02,2018,11,01,000.5,V,000.6,V,000.5,V,000.4,V,000.4,V,000.5,V,000.5,V,000.6,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,018,07,08,02,2018,11,01,00029,V,00051,V,00033,V,00026,V,00023,V,00026,V,00028,V,00053,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,018,08,08,02,2018,11,01,00063,V,00054,V,00049,V,00040,V,00033,V,00036,V,00031,V,00034,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,018,10,47,02,2018,11,01,00020,V,00033,V,00025,V,00011,V,00003,V,00011,V,00017,V,00012,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,018,12,08,02,2018,11,01,00108,V,00132,V,00099,V,00079,V,00067,V,00076,V,00074,V,00115,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,018,14,06,02,2018,11,01,00002,V,00002,V,00002,V,00002,V,00002,V,00002,V,00002,V,00002,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,018,20,59,02,2018,11,01,002.3,V,003.0,V,002.7,V,001.9,V,001.3,V,002.3,V,001.8,V,002.7,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,018,30,59,02,2018,11,01,000.5,V,000.6,V,000.5,V,000.4,V,000.3,V,000.4,V,000.4,V,000.5,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,018,35,59,02,2018,11,01,000.3,V,000.3,V,000.3,V,000.2,V,000.2,V,000.2,V,000.3,V,000.3,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,024,01,38,02,2018,11,01,00004,V,00004,V,00004,V,00004,V,00004,V,00004,V,00004,V,00004,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,024,06,48,02,2018,11,01,000.3,V,000.3,V,000.4,V,000.3,V,000.3,V,000.3,V,000.3,V,000.2,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,024,07,08,02,2018,11,01,00010,V,00015,V,00022,V,00006,V,00011,V,00006,V,00016,V,00006,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,024,08,08,02,2018,11,01,00052,V,00038,V,00038,V,00029,V,00028,V,00025,V,00024,V,00019,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,024,09,47,02,2018,11,01,00007,V,00007,V,00008,V,00008,V,00007,V,00008,V,00006,V,00006,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,024,10,47,02,2018,11,01,00009,V,00009,V,00010,V,00011,V,00009,V,00010,V,00008,V,00008,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,024,12,08,02,2018,11,01,00067,V,00062,V,00072,V,00038,V,00045,V,00035,V,00048,V,00028,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,024,14,06,02,2018,11,01,00005,V,00003,V,00003,V,00005,V,00002,V,00002,V,00002,V,00003,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,024,20,59,02,2018,11,01,000.8,V,001.2,V,002.0,V,001.4,V,001.5,V,001.5,V,001.4,V,001.1,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,024,30,59,02,2018,11,01,000.4,V,000.5,V,000.7,V,000.5,V,000.5,V,000.5,V,000.5,V,000.4,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,024,35,59,02,2018,11,01,000.1,V,000.1,V,000.2,V,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
